"StoreID","Store_Name","Longitude","Latitude","Address"
2317,"CVS 10373",-122.33522,47.459652,"117 SW 160th St Burien WA 98166"
2318,"CVS 10473",-122.63703,47.733719,"18820 State Highway 305 NE Poulsbo WA 98370"
2319,"Evergreen Meats Inc",-123.44138,48.119461,"306 S Valley St Port Angeles WA 98362"
2320,"Katya's Bakery Inc",-122.24416,47.88097,"12811 8th Ave W Everett WA 98204"
2321,"Puyallup Farmers Market",-122.29375,47.189903,"330 S Meridian Puyallup WA 98371"
2322,"Rosauers Supermarket 50",-117.56606,47.811634,"5912 Highway 291 Nine Mile Falls WA 99026"
2323,"Airport Shell",-122.90478,46.982903,"7219 Old Highway 99 SW Tumwater WA 98501"
2324,"Big Lots 4436",-122.33473,47.470451,"125 SW 148th St Burien WA 98166"
2325,"Big Lots 4454",-122.40974,47.191711,"1410 72nd St E Tacoma WA 98404"
2326,"Pappy's Korner",-118.23344,47.963448,"6394 W End Rd Fruitland WA 99129"
2327,"S & S Petroleum Inc 62518",-122.1637,47.169338,"19825 State Route 410 E Bonney Lake WA 98391"
2328,"Pacific Xpress",-122.37131,47.243092,"4310 Pacific Hwy E Fife WA 98424"
2329,"Lincoln Park Grocery Store",-123.47679,48.11306,"1500 W Lauridsen Blvd Port Angeles WA 98363"
2330,"S & S Petroleum Inc 62514",-122.62953,47.588669,"2808 Wheaton Way Bremerton WA 98310"
2331,"S & S Petroleum Inc 62507",-119.19357,46.212467,"5208 W Clearwater Ave Kennewick WA 99336"
2332,"S&S Petroleum Inc 62516",-122.54039,47.809547,"8184 NE State Highway 104 Kingston WA 98346"
2333,"S&S Petroleum Inc 62504",-117.28389,47.680878,"8915 E Trent Ave Spokane Valley WA 99212"
2334,"S&S Petroleum Inc 62513",-122.65254,47.497662,"390 SW Sedgwick Rd Port Orchard WA 98367"
2335,"S&S Petroleum Inc 62501",-119.11743,46.241211,"1440 N 20th Ave Pasco WA 99301"
2336,"S&s Petroleum Inc 62160",-117.17596,46.735638,"770 N Grand Ave Pullman WA 99163"
2337,"S&S Petroleum Inc 62138",-117.32301,47.675415,"6021 E Trent Ave Spokane Valley WA 99212"
2338,"S&S Petroleum Inc 62135",-117.2072,47.657112,"14704 E Sprague Ave Spokane Valley WA 99216"
2339,"S&S Petroleum Inc 62166",-117.36041,47.654411,"228 S Thor St Spokane WA 99202"
2340,"S&s Petroleum Inc 62147",-117.36348,47.640171,"3158 E 17th Ave Spokane WA 99223"
2341,"S&S Petroleum Inc 62510",-117.39531,47.718369,"6616 N Nevada St Spokane WA 99208"
2342,"S&S Petroleum Inc 62500",-117.48499,47.739552,"8901 N Indian Trail Rd Spokane WA 99208"
2343,"S & S Petroleum Inc 62149",-117.39612,47.669567,"901 E Sharp Ave Spokane WA 99202"
2344,"S&S Petroleum Inc 62512",-122.9167,46.999912,"701 Trosper Rd SW Tumwater WA 98512"
2345,"Mckenna Food Mart",-122.55404,46.937935,"35201 Hwy 507 Mckenna WA 98558"
2346,"Papa Murphy's Pizza WA163",-122.57925,47.304283,"5114 Point Fosdick Dr Nw Gig Harbor WA 98335"
2347,"Broadway Shell Food Mart",-122.20115,47.968639,"3702 Broadway Everett WA 98201"
2348,"Eldon Store",-123.03442,47.552143,"36870 N Hwy 101 Lilliwaup WA 98555"
2349,"Super C Store",-117.43706,47.67429,"1809 N Ash St Spokane WA 99205"
2350,"West Hills 76",-122.67538,47.558205,"4650 Werner Rd Bremerton WA 98312"
2351,"7-Eleven 36683A",-122.33805,47.610031,"1524 3rd Ave Seattle WA 98101"
2352,"Tillicum Chevron",-122.55717,47.119694,"15408 Union Ave SW Lakewood WA 98498"
2353,"Auburn North Shell Food Mart",-122.22152,47.320591,"1439 Auburn Way N Auburn WA 98002"
2354,"Papa Murphys Pizza WA195",-122.35627,47.096302,"5604 176th St E Puyallup WA 98375"
2355,"Shopko Hometown 794",-119.87517,47.223309,"814 13th Ave Sw Quincy WA 98848"
2356,"Kahlotus Korners Inc",-119.05193,46.241535,"120 Pasco Kahlotus Rd Pasco WA 99301"
2357,"John's Market & Smoke",-122.45067,47.206421,"1214 S 56th St Tacoma WA 98408"
2358,"Vista Shell Gas & Grocery",-118.30382,46.075714,"2112 E Isaacs Ave Walla Walla WA 99362"
2359,"Shaw Road Food Mart",-122.25881,47.145451,"12714 122nd St E Puyallup WA 98374"
2360,"Chutneys Indian Cuisine",-122.50392,45.59959,"3000 SE 164th Ave Vancouver WA 98683"
2361,"Park Ave Foods",-122.44193,47.191269,"7214 S Park Ave Tacoma WA 98408"
2362,"Fishers Landing Chevron 26",-122.50346,45.601807,"16406 Se 26th St Vancouver WA 98683"
2363,"R & D Petroleum 2 Inc",-122.97455,46.710777,"1004 Ellsbury St Centralia WA 98531"
2364,"El Campesino",-122.6294,47.59882,"3627 Wheaton Way Bremerton WA 98310"
2365,"Dollar Tree 5860",-117.24206,47.657166,"12121 E Sprague Ave Spokane Valley WA 99206"
2366,"Sunshine Deli Mart",-123.80244,46.967651,"221 S Boone St Aberdeen WA 98520"
2367,"Bz Corner Grocery & Gas",-121.50979,45.850105,"1255 Highway 141 White Salmon WA 98672"
2368,"Mountlake Terrace Chevron",-122.29219,47.791531,"22801 44th Ave W Mountlake Terrace WA 98043"
2369,"Asian Food Center Seattle Llc",-122.34495,47.725262,"13200 Aurora Ave N Seattle WA 98133"
2370,"Lakewood Food And Gas",-122.50472,47.159855,"10712 Bridgeport Way Sw Lakewood WA 98499"
2371,"Hong Phat Market",-122.82329,47.03793,"1107 College St SE Lacey WA 98503"
2372,"Meridian Chevron",-122.29371,47.187489,"516 S Meridian Puyallup WA 98371"
2373,"Wild Hare Organic Farm",-122.3687,47.226513,"4520 River Rd E Tacoma WA 98443"
2374,"7-Eleven 39639A",-122.228,47.39669,"1208 Central Ave N Kent WA 98032"
2375,"7-Eleven 39638A",-122.21672,47.479149,"300 Rainier Ave S Renton WA 98057"
2376,"Sams Stop",-117.25045,47.657154,"11505 E Sprague Ave Spokane Valley WA 99206"
2377,"Grocery Video Cuautla",-122.33765,47.46682,"223 Sw 152nd St Burien WA 98166"
2378,"Ruby's Quick Stop",-119.43401,48.944466,"1922 N Main St Oroville WA 98844"
2379,"M Market",-122.28346,47.862633,"14920 Highway 99 Lynnwood WA 98087"
2380,"4th Plain Arco",-122.53227,45.672386,"13608 NE Fourth Plain Blvd Vancouver WA 98682"
2381,"Airline Market",-120.52047,46.570763,"1002 W Washington Ave Union Gap WA 98903"
2382,"Afrik Grocery & Coffee Shop",-122.29379,47.561768,"4610 Martin Luther King Jr Way S Seattle WA 98108"
2383,"Slate's Corner",-123.44404,47.000572,"1152 Monte Elma Rd Elma WA 98541"
2384,"Kathy's Market",-117.97736,47.300064,"201 W First St Sprague WA 99032"
2385,"Sun Mart 33",-122.58126,47.304089,"5115 Olympic Dr Nw Gig Harbor WA 98335"
2386,"Sun Pacific Energy 37",-122.53728,47.177925,"7501 Steilacoom Blvd Sw Lakewood WA 98498"
2387,"Asmara Shikor Wholesale & Retail",-122.29509,47.56324,"4437 Martin Luther King Jr Way S Seattle WA 98108"
2388,"Kennewick Red Apple Market",-119.11707,46.199108,"902 S Washington St Kennewick WA 99336"
2389,"Pj's Market",-122.56763,47.53421,"1598 Woods Rd Se Port Orchard WA 98366"
2390,"Laird's Corner Market",-123.53613,48.098759,"242811 W Highway 101 Port Angeles WA 98363"
2391,"Olympic Food Mart",-123.12174,47.223789,"2210 Olympic Hwy N Shelton WA 98584"
2392,"Rite Aid 6722",-122.52911,48.009537,"1609 Main St Freeland WA 98249"
2393,"Safeway 3285",-122.45876,48.77282,"1275 E Sunset Dr Bellingham WA 98226"
2394,"Matthews Fresh Market 208",-122.11512,47.55872,"4989 Lakemont Blvd Se Bellevue WA 98006"
2395,"Westport Shop'n Kart",-124.10412,46.886707,"108 S. Montesano Westport WA 98595"
2396,"Fremart",-122.35365,47.652077,"418 N 36th St Seattle WA 98103"
2397,"South Tacoma Grocery Outlet 189",-122.48328,47.206203,"3510 S 56th St Tacoma WA 98409"
2398,"Nisqually Markets 2",-122.668,47.001099,"12820 Yelm Hwy Se Olympia WA 98513"
2399,"South Park Food Center",-122.31499,47.52364,"8909 14th Ave S Seattle WA 98108"
2400,"WD Foods",-122.37731,48.515621,"9029 Chuckanut Dr Bow WA 98232"
2401,"K & P Market",-122.23885,47.88266,"12720 4th Ave W Everett WA 98204"
2402,"Warm Beach Grocery",-122.36464,48.166847,"9705 188th St NW Stanwood WA 98292"
2403,"Europa Foods",-122.58265,48.844631,"1863 Main St Ferndale WA 98248"
2404,"Quick E Mart",-117.3491,47.657314,"4123 E Sprague Ave Spokane WA 99202"
2405,"Renton Farmers Market",-122.20788,47.480198,"233 Burnett Ave S Renton WA 98057"
2406,"Auburn Grocery Outlet",-122.228,47.304581,"102 Cross St SE Auburn WA 98002"
2407,"Marysville Farmers Market",-122.17698,48.058521,"1035 State Ave Marysville WA 98270"
2408,"Verhey's Peaches",-119.63232,46.941128,"6462 Road 10 SW Royal City WA 99357"
2409,"Cole's Fine Foods",-117.40194,47.743977,"521 E Holland Ave Spokane WA 99218"
2410,"Allan Family Farm",-117.10467,46.707111,"2651 Old Moscow Rd Pullman WA 99163"
2411,"South General Store 1",-122.29768,47.512798,"14121 Tukla International Blvd Tukwila WA 98168"
2412,"Jay's Market",-122.0641,48.013969,"1809 Main St Lake Stevens WA 98258"
2413,"MC Food Store",-122.30441,47.559853,"4800 Beacon Ave S Seattle WA 98108"
2414,"Mountain Deli Mart 1",-121.70785,47.859806,"601 Croft Ave W Gold Bar WA 98251"
2415,"Marharlika Farm",-122.28014,47.366577,"26207 43rd Ave S Kent WA 98032"
2416,"Maple Valley Farmers Market",-122.02319,47.37188,"25770 Maple Valley Black Diamond Rd SE Maple Valley WA 98038"
2417,"MUKILTEO FARMERS MARKET",-122.30514,47.948566,"609 Front St Mukilteo WA 98275"
2418,"ORTING VALLEY FARMERS MARKET",-122.20566,47.098618,"101 WASHINGTON ORTING WA 98360"
2419,"Chewelah Farmers Market",-117.71551,48.281876,"700 N Park St Chewelah WA 99109"
2420,"SAN JUAN ISLAND FARMERS MARKET",-123.01609,48.533478,"150 Nichols St Friday Harbor WA 98250"
2421,"Sunval Express 1",-119.31124,47.104546,"2777 W Broadway Ave Moses Lake WA 98837"
2422,"Sunval Express 2",-119.24454,47.101662,"1819 Kittleson Rd Moses Lake WA 98837"
2423,"Sunnyside Farmers Market",-120.03064,46.324467,"6th Edison Avenue Sunnyside WA 98944"
2424,"Maple Fuels Wash-A-Ton",-122.07732,48.923969,"7797 Silver Lake Rd Maple Falls WA 98266"
2425,"El Charro",-120.31236,46.375763,"15 S Alder St Toppenish WA 98948"
2426,"Fresh & Green",-122.28911,47.468597,"15006 Military Rd S Tukwila WA 98188"
2427,"Sam Joung Food",-122.48364,47.169411,"9701 S Tacoma Way Lakewood WA 98499"
2428,"Tacoma Farmers Market East",-122.4097,47.217194,"44th And Portland Ave Tacoma WA 98404"
2429,"Ba Diallo African Imports",-122.48384,47.180222,"8510 S Tacoma Way Lakewood WA 98499"
2430,"Tacoma Farmers Market South Tacoma",-122.48824,47.197414,"3873 S 66th St Tacoma WA 98409"
2431,"Growing Veterans",-122.31126,47.562183,"1660 S Columbian Way Seattle WA 98108"
2432,"Four Corners Store",-122.81919,48.049252,"20 4 Corners Rd Port Townsend WA 98368"
2433,"Panaderia Delicias LLC",-120.53275,46.612598,"1705 Fruitvale Blvd Yakima WA 98902"
2434,"Safeway 0402",-122.66309,48.285564,"1450 SW Erie St Oak Harbor WA 98277"
2435,"Doory Inc",-122.35518,47.499931,"11454 16th Ave Sw Seattle WA 98146"
2436,"Papa Murphy's Take N Bake Pizza WA 133",-122.38546,47.560398,"4730 42nd Ave Sw Seattle WA 98116"
2437,"Crown Hill Grocery Outlet",-122.37672,47.692535,"8700 15th Ave NW Seattle WA 98117"
2438,"Quick Stop Market & Smoke Shop",-119.1167,46.241535,"1931 W Court St Pasco WA 99301"
2439,"Hidden Acres Orchards",-117.26677,47.807541,"16802 N Applewood Ln Mead WA 99021"
2440,"Tabarak Market",-122.2887,47.466644,"15213 Military Rd S Seatac WA 98188"
2441,"Seven Star Shell",-122.26625,47.820786,"2403 196th St SW Lynnwood WA 98036"
2442,"Dollar Tree 5819",-122.2959,47.053112,"10117 224th St E Graham WA 98338"
2443,"Ramis Mini Market",-122.27004,47.53194,"7821 Rainier Ave S Seattle WA 98118"
2444,"One Stop Mart 33",-119.23858,47.131008,"11852 Wheeler Rd NE Moses Lake WA 98837"
2445,"Vape King Smoke Shop",-122.37673,47.686085,"7758 15th Ave Nw Seattle WA 98117"
2446,"Maple Valley Grocery Outlet 233",-122.02164,47.363956,"26525 Maple Valley Black Diamond Rd Se Maple Valley WA 98038"
2447,"Papa Murphy's Pizza WA025",-122.2201,47.849453,"914 164th St SE Mill Creek WA 98012"
2448,"Papa Murphy's Pizza WA029",-122.21786,47.790047,"22833 Bothell Everett Hwy Bothell WA 98021"
2449,"Papa Murphy's Pizza WA103",-122.14964,47.755161,"14182 Ne Woodinville Duvall Rd Woodinville WA 98072"
2450,"Papa Murphy's Pizza WA139",-122.19006,47.711205,"11312 Ne 124th St Kirkland WA 98034"
2451,"Papa Murphy's Pizza WA190",-122.15562,47.876781,"5714 134th Place SE Everett WA 98208"
2452,"Papa Murphy's Pizza WA197",-122.60451,47.359936,"4949 Borgen Blvd NW Gig Harbor WA 98332"
2453,"C Street Discount Tobacco And Mini Mart",-123.45791,48.119297,"901 S C St Port Angeles WA 98363"
2454,"Rx Mart Pharmacy 1",-122.47192,48.769592,"300 E Sunset Dr Bellingham WA 98225"
2455,"Mariam International Foods",-117.40804,47.700703,"116 E Wellesley Ave Spokane WA 99207"
2456,"Sheger Arada",-122.28606,47.470886,"14645 Tukwila International Blvd Tukwila WA 98168"
2457,"Dollar Tree 5723",-119.89367,46.256046,"614 E Wine Country Rd Grandview WA 98930"
2458,"Dollar Tree 5863",-118.30663,46.07515,"1938 E Isaacs Ave Walla Walla WA 99362"
2459,"Dollar Tree 5963",-122.09799,47.921818,"825 Avenue D Snohomish WA 98290"
2460,"Kum And Go LLC",-123.31179,47.134682,"13423 W Cloquallum Rd Elma WA 98541"
2461,"Papa Murphy's Pizza WA095",-122.17686,48.063313,"1262 State Ave Marysville WA 98270"
2462,"Shalimar",-122.11961,47.673325,"16541 Redmond Way Redmond WA 98052"
2463,"Walgreens 16025",-117.0433,46.419922,"425 Bridge St Clarkston WA 99403"
2464,"Le's Deli & Bakery",-122.22157,47.439602,"18123 East Valley Highway Kent WA 98032"
2465,"Tienda De Abarrotes Los Amigos LLC",-120.41982,46.446487,"209 S Wapato Ave Wapato WA 98951"
2466,"Yakamart",-120.33163,46.375027,"111 Fort Rd Toppenish WA 98948"
2467,"Van Mall Foodmart",-122.57726,45.657722,"4905 NE 94th Ave Vancouver WA 98662"
2468,"Vinnys Bakery & Cafe",-119.10184,46.228256,"1107 W Lewis St Pasco WA 99301"
2469,"Crossroads Farmers Market",-122.13229,47.617023,"15600 NE 8th St Bellevue WA 98008"
2470,"La Super Bakery",-119.90459,46.254761,"210 W 2nd St Grandview WA 98930"
2471,"Raymond Grocery & Deli",-123.73028,46.686619,"529 Duryea St Raymond WA 98577"
2472,"Suquamish Farmers Market",-122.58395,47.708347,"16281 Hwy 305 Poulsbo WA 98370"
2473,"Tikal Bakery",-122.3458,47.468113,"15021 Ambaum Blvd Sw Burien WA 98166"
2474,"Mac's Stores, Inc/ Bender Plaza Shell",-122.44109,48.963886,"8890 Bender Rd Lynden WA 98264"
2475,"The Market",-117.1742,47.38472,"303 S 1st St Fairfield WA 99012"
2476,"Twin Sisters Market",-122.1384,48.917198,"7506 Kendall Rd Maple Falls WA 98266"
2477,"One Stop Market",-122.33662,47.821423,"7600 196th St SW Lynnwood WA 98036"
2478,"Whole Foods Market 10588",-122.53702,47.227436,"3515 Bridgeport Way W University Place WA 98466"
2479,"Steamboat General Store",-122.9776,47.13467,"7120 Steamboat Island Rd Olympia WA 98502"
2480,"Beer Wine And More",-120.31515,47.425285,"116 N Chelan Ave Wenatchee WA 98801"
2481,"Apple Barrel",-120.53701,46.612606,"2021 Fruitvale Blvd Yakima WA 98902"
2482,"Shell Family Food Mart",-119.28174,46.260899,"33 Goethals Dr Richland WA 99352"
2483,"Puget Sound Fuel",-122.42236,45.599735,"1220 North West 28th Ave Camas WA 98607"
2484,"Bartell Drugs 15",-122.2677,47.82077,"2518 196th St SW Lynnwood WA 98036"
2485,"Village Market",-122.29559,47.623875,"2811 E Madison St Seattle WA 98112"
2486,"South Center 76 Union",-122.24409,47.457909,"16200 W Valley Hwy Tukwila WA 98188"
2487,"Shim Shell",-121.43434,48.526703,"60070 Hwy 20 Marblemount WA 98267"
2488,"Nisqually Valley Grocery",-122.70626,47.054001,"11020 7th Ave SE Olympia WA 98513"
2489,"Hassin Mini Market",-122.43445,47.148502,"11908 Pacific Ave S Tacoma WA 98444"
2490,"Benson Mart",-122.197,47.416428,"20712 108th Ave Se Kent WA 98031"
2491,"Carnation Farmers Market",-121.9122,47.647175,"Corner Of Bird St And Stossel Ave Carnation WA 98014"
2492,"S & S Deli & Grocery",-122.20944,47.964191,"4030 Hoyt Ave Everett WA 98201"
2493,"Rancho Bakery",-119.14842,46.205441,"420 S Vancouver St Kennewick WA 99336"
2494,"Noah's Grocery",-122.27069,47.560429,"4700 50th Ave S Seattle WA 98118"
2495,"Fife Shell Food Mart",-122.35635,47.238976,"5501 20th St E Fife WA 98424"
2496,"101 Outpost Station",-123.09073,48.078163,"822 E Washington St Sequim WA 98382"
2497,"Pure Country Harvest LLC",-119.3041,47.103088,"2721 W Peninsula Dr Moses Lake WA 98837"
2498,"Audie's",-117.42673,47.668339,"1201 N Monroe St Spokane WA 99201"
2499,"Pretty Good Grocery",-118.38013,47.127373,"115 W Main Ave Ritzville WA 99169"
2500,"Wynooche Meats And Deli",-123.59959,46.978504,"201 E Wynooche Ave Montesano WA 98563"
2501,"Kim Nhung Marketplace Inc.",-122.31631,47.598312,"1221 S King St Seattle WA 98144"
2502,"Chevron 1117",-122.20678,47.89846,"10921 19th Ave SE Everett WA 98208"
2503,"Pik-a-pop 8",-119.12534,46.216759,"526 W Columbia Dr Kennewick WA 99336"
2504,"E-st Market & Deli",-122.3564,45.581192,"1414 E St Washougal WA 98671"
2505,"Panaderia El Solecito",-120.51083,46.595566,"303 W Pine St Yakima WA 98902"
2506,"Lummi Mini Mart",-122.62778,48.817341,"4884 Haxton Way Ferndale WA 98248"
2507,"Hillyard Farmers Market",-117.36477,47.704342,"5102 N Market St Spokane WA 99217"
2508,"New World Investors DBA Vancouver Inter Market",-122.66392,45.668976,"6400 NE Highway 99 Vancouver WA 98665"
2509,"Papa Murphy's Pizza WA168",-122.22919,47.268555,"4435 A St Se Auburn WA 98002"
2510,"La Salvadorena Grocery",-123.81711,46.97694,"122 N H St Aberdeen WA 98520"
2511,"Ars 418",-122.65142,45.725048,"14300 Ne 20th Ave Vancouver WA 98686"
2512,"Papa Murphy's Pizza WA196",-122.31341,47.318172,"31653 Pacific Hwy S Federal Way WA 98003"
2513,"Lynnwood Grocery Outlet",-122.29243,47.819378,"19800 44th Ave W Lynnwood WA 98036"
2514,"Broadway Grocery",-122.20002,47.935143,"6901 Broadway Everett WA 98203"
2515,"Prosser Mini Mart",-119.76917,46.205524,"1232 Meade Ave Prosser WA 99350"
2516,"Jackpot Food Mart",-119.84792,47.233921,"308 F St SE Quincy WA 98848"
2517,"Sun Mart 20",-122.33433,47.442154,"17956 1st Ave S Burien WA 98148"
2518,"Sun Pacific Energy, Inc. 38",-122.35006,47.489914,"12653 Ambaum Blvd SW Burien WA 98146"
2519,"S&S Petroleum Inc 62136",-117.21905,47.694496,"13819 E Trent Ave Spokane Valley WA 99216"
2520,"Chevron Food Mart 205025",-122.3922,47.315228,"4610 SW 320th St Federal Way WA 98023"
2521,"Greenbank Farm Management Group",-122.57615,48.105598,"765 Wonn Rd Greenbank WA 98253"
2522,"Papa Murphy's Pizza WA184",-122.22942,47.204636,"1201 Valley Ave E Sumner WA 98390"
2523,"Tienda Valle Del Ensueno",-123.12363,47.226048,"2505 Olympic Hwy N Shelton WA 98584"
2524,"Goldendale Farmers Market",-120.81904,45.823185,"210 N Wilbur Ave Goldendale WA 98620"
2525,"Community Food Cooperative 3",-122.47592,48.747662,"405 E Holly St Bellingham WA 98225"
2526,"Short Stop Market & Deli",-122.29177,48.435169,"1620 N Waugh Rd Mount Vernon WA 98273"
2527,"Alder 76",-122.47734,47.271023,"3124 N 26th St Tacoma WA 98407"
2528,"ABC Tree Farm  LLC/Ethel WA",-122.69919,46.528275,"107 Pinkerton Rd Ethel WA 98542"
2529,"Broadway Truck Stop",-117.50759,47.620754,"3709 S Geiger Blvd Spokane WA 99224"
2530,"Gateway 3",-122.60033,45.64027,"2507 NE Andresen Rd Vancouver WA 98661"
2531,"63rd Market Place",-122.63729,45.667442,"6300 NE St James Rd Vancouver WA 98663"
2532,"Chevron 1195",-122.29349,47.098949,"17305 Meridian E Puyallup WA 98375"
2533,"Chevron 1194",-122.18518,47.175674,"18321 Highway 410 E Bonney Lake WA 98391"
2534,"Chevron 1153",-122.22087,47.440243,"18015 E Valley Hwy Kent WA 98032"
2535,"Chevron 1008",-122.64504,47.092903,"1275 Center Dr Dupont WA 98327"
2536,"Chevron 1156",-122.50615,45.637299,"1900 NE 162nd Ave Vancouver WA 98684"
2537,"Chevron 1007",-122.22864,47.303108,"524 A St SE Auburn WA 98002"
2538,"Westside Shell Market & Deli",-122.34587,48.421673,"814 W Division St Mount Vernon WA 98273"
2539,"Delightful Neighborhood Market",-122.50209,47.289452,"4818 N 45th St Tacoma WA 98407"
2540,"La Placita",-123.86001,46.97517,"2802 Simpson Ave Hoquiam WA 98550"
2541,"B & E Meats And Seafood, Inc.",-122.35697,47.63969,"2401 Queen Anne Ave N Seattle WA 98109"
2542,"Ferndale Grocery Outlet 275",-122.57758,48.844627,"1750 Labounty Dr Ferndale WA 98248"
2543,"Carniceria Y Antojitos El Primo",-119.27194,47.132095,"323 S Pioneer Way Moses Lake WA 98837"
2544,"Dollar Tree 6009",-122.47774,47.237572,"3208 S 23rd St Tacoma WA 98405"
2545,"Don Chanos Tienda",-122.35497,47.323582,"1610 SW Dash Point Rd Federal Way WA 98023"
2546,"Midtown Deli",-124.10428,46.89053,"505 N Montesano St Westport WA 98595"
2547,"Dads Dream Bakery And Cakes 1",-119.91248,46.259235,"807 W Wine Country Rd Grandview WA 98930"
2548,"Arada Center",-122.31673,47.605671,"452 12th Ave Seattle WA 98122"
2549,"Twisp Chevron",-120.12239,48.365768,"126 N Methow Valley Hwy Twisp WA 98856"
2550,"Miranda's Meat Market LLC 2",-119.48978,46.263912,"1009 Dale Ave Benton City WA 99320"
2551,"Dabal Mini Market",-122.26962,47.529312,"8300 Wabash Ave S Seattle WA 98118"
2552,"Shell 102 102",-122.32755,47.59581,"511 S Dearborn St Seattle WA 98134"
2553,"RV Town",-121.20774,47.25848,"2600 Sparks Rd Easton WA 98925"
2554,"Westside Jackpot",-122.92396,47.046005,"1802 Harrison Ave NW Olympia WA 98502"
2555,"Shell 105 105",-122.31674,47.608299,"700 12th Ave Seattle WA 98122"
2556,"P & H Investment Corp",-122.53736,47.22081,"7508 40th St W University Place WA 98466"
2557,"Walmart Supercenter 5461",-122.52356,45.672501,"14505 NE Fourth Plain Blvd Vancouver WA 98682"
2558,"Tesoro 409",-122.61278,48.502621,"2410 Commercial Ave Anacortes WA 98221"
2559,"La Soledad Inc.",-122.65713,45.692081,"9803 NE Highway 99 Vancouver WA 98665"
2560,"Nob Hill Mini Mart & Smoke Shop",-120.51835,46.585232,"814 W Nob Hill Blvd Yakima WA 98902"
2561,"Liberty Mart",-120.53342,46.612598,"1803 Fruitvale Blvd Yakima WA 98902"
2562,"Jakes Meats",-119.85349,47.186398,"6726 State Route 281 N Quincy WA 98848"
2563,"Peca,llc Dba La Mixteca Del Norte",-122.22925,47.921986,"205 E Casino Rd Everett WA 98208"
2564,"Xpress Mart Of Pasco",-119.11302,46.228603,"1724 W Clark St Pasco WA 99301"
2565,"University Food And Beverage Market",-122.31322,47.65855,"4203 University Way NE Seattle WA 98105"
2566,"Hosmer Shell Food Mart",-122.46316,47.179489,"8433 S Hosmer St Tacoma WA 98444"
2567,"Waneta Boundary Crossing Quick Stop 1",-117.63522,48.992367,"4155 Deep Lake Boundary Rd Colville WA 99114"
2568,"Black Lake Shell",-122.93283,47.038963,"921 Black Lake Blvd SW Olympia WA 98502"
2569,"Dollar Tree 6112",-122.32489,47.406982,"21815 Marine View Dr S Des Moines WA 98198"
2570,"N State St Market",-122.48345,48.744106,"902 N State St Bellingham WA 98225"
2571,"Tribal Trails Omak",-119.51733,48.406284,"29078 Highway 97 Omak WA 98841"
2572,"24/7 Grocery",-122.33363,47.503849,"11046 1st Ave S Seattle WA 98168"
2573,"Papa Murphy's WA102",-120.59994,46.592892,"6802 Tieton Drive Yakima WA 98908"
2574,"Northgate Chevron 1",-122.33177,47.708687,"2150 N Northgate Way Seattle WA 98133"
2575,"Rainier Farmer Market",-122.30246,47.583858,"2119 Rainier Ave S Seattle WA 98144"
2576,"Mike's Gas And Grocery 0",-117.3966,47.676411,"2025 N Hamilton St Spokane WA 99207"
2577,"Carmelitas Mexican Store",-122.28378,47.556126,"5041 Rainier Ave S Seattle WA 98118"
2578,"Go-go Grocery Market",-122.29454,47.537968,"7140 Beacon Ave S Seattle WA 98108"
2579,"Chevron 1112",-122.23642,47.881901,"214 128th St SW Everett WA 98204"
2580,"Chevron 1105",-122.91526,46.999958,"670 Trosper Rd SW Tumwater WA 98512"
2581,"Chevron 1113",-122.33939,47.561455,"940 E Marginal Way Seattle WA 98134"
2582,"Chevron 1193",-122.14018,47.576275,"3725 150th Ave SE Bellevue WA 98006"
2583,"Chevron 1121",-122.34529,47.741772,"15510 Aurora Ave N Shoreline WA 98133"
2584,"Chevron 1005",-122.19971,47.518421,"1419 N 30th St Renton WA 98056"
2585,"Chevron 1126",-122.76495,47.061592,"1601 Marvin Rd NE Lacey WA 98516"
2586,"Tienda Y Carniceria Palominos",-122.42044,47.20631,"804 E 56th St Tacoma WA 98404"
2587,"Grocery Boys",-117.37892,47.68856,"3430 N Crestline St Spokane WA 99207"
2588,"Enumclaw Chevron",-121.98916,47.213898,"1551 McHugh Ave Enumclaw WA 98022"
2589,"Gm Smoke Shop",-123.01163,46.788357,"20639 Old Highway 99 SW Centralia WA 98531"
2590,"Woodbrook Food Center",-122.52815,47.126244,"14421 Woodbrook Dr SW Lakewood WA 98439"
2591,"Union Station Market",-122.32712,47.599171,"501 S. Jackson St. Seattle WA 98104"
2592,"Northwest Indian College Bookstore",-122.61913,48.793846,"2522 Kwina Rd Bellingham WA 98226"
2593,"Discount Tobacco & Beverage",-120.29495,47.418385,"1051 Valley Mall Pkwy East Wenatchee WA 98802"
2594,"Al Hamdani",-122.19957,47.386932,"10603 SE 240th St Kent WA 98031"
2595,"7-Eleven 37134A",-122.28777,47.550945,"5700 Martin Luther King Jr Way S Seattle WA 98118"
2596,"Panaderia 3 Coronas 1",-123.8177,46.974113,"210 S Broadway St Aberdeen WA 98520"
2597,"Trinity Market & Deli",-122.31778,47.65955,"4301 Roosevelt Way NE Seattle WA 98105"
2598,"7-eleven 36010a",-122.63606,45.65435,"4500 NE St Johns Rd Vancouver WA 98661"
2599,"Unity Food Mart",-117.56862,47.594051,"11115 W State Route 902 Spokane WA 99224"
2600,"Bah's African Store",-122.23231,47.38147,"100 Railroad Ave S Kent WA 98032"
2601,"Moses Lake Market",-119.24843,47.101879,"2481 S Maiers Rd Moses Lake WA 98837"
